window_id,source_file,class,label_index,vessel_name,vessel_group,session_identifier,split,start_seconds,end_seconds,source_sample_rate_hz,config_hash
cargo-27-000020000ms,Cargo/27.wav,Cargo,0,SEASPAN RELIANT,seaspan reliant,Cargo-20171118-055532-27,train,20.000,25.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-27-000025000ms,Cargo/27.wav,Cargo,0,SEASPAN RELIANT,seaspan reliant,Cargo-20171118-055532-27,train,25.000,30.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-27-000030000ms,Cargo/27.wav,Cargo,0,SEASPAN RELIANT,seaspan reliant,Cargo-20171118-055532-27,train,30.000,35.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-27-000035000ms,Cargo/27.wav,Cargo,0,SEASPAN RELIANT,seaspan reliant,Cargo-20171118-055532-27,train,35.000,40.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-27-000040000ms,Cargo/27.wav,Cargo,0,SEASPAN RELIANT,seaspan reliant,Cargo-20171118-055532-27,train,40.000,45.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-27-000045000ms,Cargo/27.wav,Cargo,0,SEASPAN RELIANT,seaspan reliant,Cargo-20171118-055532-27,train,45.000,50.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-27-000050000ms,Cargo/27.wav,Cargo,0,SEASPAN RELIANT,seaspan reliant,Cargo-20171118-055532-27,train,50.000,55.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-27-000055000ms,Cargo/27.wav,Cargo,0,SEASPAN RELIANT,seaspan reliant,Cargo-20171118-055532-27,train,55.000,60.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-27-000060000ms,Cargo/27.wav,Cargo,0,SEASPAN RELIANT,seaspan reliant,Cargo-20171118-055532-27,train,60.000,65.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-27-000065000ms,Cargo/27.wav,Cargo,0,SEASPAN RELIANT,seaspan reliant,Cargo-20171118-055532-27,train,65.000,70.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-27-000070000ms,Cargo/27.wav,Cargo,0,SEASPAN RELIANT,seaspan reliant,Cargo-20171118-055532-27,train,70.000,75.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-27-000075000ms,Cargo/27.wav,Cargo,0,SEASPAN RELIANT,seaspan reliant,Cargo-20171118-055532-27,train,75.000,80.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-27-000080000ms,Cargo/27.wav,Cargo,0,SEASPAN RELIANT,seaspan reliant,Cargo-20171118-055532-27,train,80.000,85.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-27-000085000ms,Cargo/27.wav,Cargo,0,SEASPAN RELIANT,seaspan reliant,Cargo-20171118-055532-27,train,85.000,90.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-27-000090000ms,Cargo/27.wav,Cargo,0,SEASPAN RELIANT,seaspan reliant,Cargo-20171118-055532-27,train,90.000,95.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-27-000095000ms,Cargo/27.wav,Cargo,0,SEASPAN RELIANT,seaspan reliant,Cargo-20171118-055532-27,train,95.000,100.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-27-000100000ms,Cargo/27.wav,Cargo,0,SEASPAN RELIANT,seaspan reliant,Cargo-20171118-055532-27,train,100.000,105.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-27-000105000ms,Cargo/27.wav,Cargo,0,SEASPAN RELIANT,seaspan reliant,Cargo-20171118-055532-27,train,105.000,110.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-27-000110000ms,Cargo/27.wav,Cargo,0,SEASPAN RELIANT,seaspan reliant,Cargo-20171118-055532-27,train,110.000,115.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-27-000115000ms,Cargo/27.wav,Cargo,0,SEASPAN RELIANT,seaspan reliant,Cargo-20171118-055532-27,train,115.000,120.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-27-000120000ms,Cargo/27.wav,Cargo,0,SEASPAN RELIANT,seaspan reliant,Cargo-20171118-055532-27,train,120.000,125.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-27-000125000ms,Cargo/27.wav,Cargo,0,SEASPAN RELIANT,seaspan reliant,Cargo-20171118-055532-27,train,125.000,130.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-27-000130000ms,Cargo/27.wav,Cargo,0,SEASPAN RELIANT,seaspan reliant,Cargo-20171118-055532-27,train,130.000,135.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-27-000135000ms,Cargo/27.wav,Cargo,0,SEASPAN RELIANT,seaspan reliant,Cargo-20171118-055532-27,train,135.000,140.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-27-000140000ms,Cargo/27.wav,Cargo,0,SEASPAN RELIANT,seaspan reliant,Cargo-20171118-055532-27,train,140.000,145.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-27-000145000ms,Cargo/27.wav,Cargo,0,SEASPAN RELIANT,seaspan reliant,Cargo-20171118-055532-27,train,145.000,150.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-27-000150000ms,Cargo/27.wav,Cargo,0,SEASPAN RELIANT,seaspan reliant,Cargo-20171118-055532-27,train,150.000,155.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-27-000155000ms,Cargo/27.wav,Cargo,0,SEASPAN RELIANT,seaspan reliant,Cargo-20171118-055532-27,train,155.000,160.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-27-000160000ms,Cargo/27.wav,Cargo,0,SEASPAN RELIANT,seaspan reliant,Cargo-20171118-055532-27,train,160.000,165.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-27-000165000ms,Cargo/27.wav,Cargo,0,SEASPAN RELIANT,seaspan reliant,Cargo-20171118-055532-27,train,165.000,170.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-27-000170000ms,Cargo/27.wav,Cargo,0,SEASPAN RELIANT,seaspan reliant,Cargo-20171118-055532-27,train,170.000,175.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-27-000175000ms,Cargo/27.wav,Cargo,0,SEASPAN RELIANT,seaspan reliant,Cargo-20171118-055532-27,train,175.000,180.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-27-000180000ms,Cargo/27.wav,Cargo,0,SEASPAN RELIANT,seaspan reliant,Cargo-20171118-055532-27,train,180.000,185.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-27-000185000ms,Cargo/27.wav,Cargo,0,SEASPAN RELIANT,seaspan reliant,Cargo-20171118-055532-27,train,185.000,190.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-27-000190000ms,Cargo/27.wav,Cargo,0,SEASPAN RELIANT,seaspan reliant,Cargo-20171118-055532-27,train,190.000,195.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-38-000000000ms,Cargo/38.wav,Cargo,0,ARIES LEADER,aries leader,Cargo-20171123-004508-38,train,0.000,5.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-38-000005000ms,Cargo/38.wav,Cargo,0,ARIES LEADER,aries leader,Cargo-20171123-004508-38,train,5.000,10.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-38-000010000ms,Cargo/38.wav,Cargo,0,ARIES LEADER,aries leader,Cargo-20171123-004508-38,train,10.000,15.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-38-000015000ms,Cargo/38.wav,Cargo,0,ARIES LEADER,aries leader,Cargo-20171123-004508-38,train,15.000,20.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-38-000020000ms,Cargo/38.wav,Cargo,0,ARIES LEADER,aries leader,Cargo-20171123-004508-38,train,20.000,25.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-38-000025000ms,Cargo/38.wav,Cargo,0,ARIES LEADER,aries leader,Cargo-20171123-004508-38,train,25.000,30.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-38-000030000ms,Cargo/38.wav,Cargo,0,ARIES LEADER,aries leader,Cargo-20171123-004508-38,train,30.000,35.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-38-000035000ms,Cargo/38.wav,Cargo,0,ARIES LEADER,aries leader,Cargo-20171123-004508-38,train,35.000,40.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-38-000040000ms,Cargo/38.wav,Cargo,0,ARIES LEADER,aries leader,Cargo-20171123-004508-38,train,40.000,45.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-38-000045000ms,Cargo/38.wav,Cargo,0,ARIES LEADER,aries leader,Cargo-20171123-004508-38,train,45.000,50.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-38-000050000ms,Cargo/38.wav,Cargo,0,ARIES LEADER,aries leader,Cargo-20171123-004508-38,train,50.000,55.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-38-000055000ms,Cargo/38.wav,Cargo,0,ARIES LEADER,aries leader,Cargo-20171123-004508-38,train,55.000,60.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-38-000060000ms,Cargo/38.wav,Cargo,0,ARIES LEADER,aries leader,Cargo-20171123-004508-38,train,60.000,65.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-38-000065000ms,Cargo/38.wav,Cargo,0,ARIES LEADER,aries leader,Cargo-20171123-004508-38,train,65.000,70.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-38-000070000ms,Cargo/38.wav,Cargo,0,ARIES LEADER,aries leader,Cargo-20171123-004508-38,train,70.000,75.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-38-000075000ms,Cargo/38.wav,Cargo,0,ARIES LEADER,aries leader,Cargo-20171123-004508-38,train,75.000,80.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-38-000080000ms,Cargo/38.wav,Cargo,0,ARIES LEADER,aries leader,Cargo-20171123-004508-38,train,80.000,85.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-38-000085000ms,Cargo/38.wav,Cargo,0,ARIES LEADER,aries leader,Cargo-20171123-004508-38,train,85.000,90.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-38-000090000ms,Cargo/38.wav,Cargo,0,ARIES LEADER,aries leader,Cargo-20171123-004508-38,train,90.000,95.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-38-000095000ms,Cargo/38.wav,Cargo,0,ARIES LEADER,aries leader,Cargo-20171123-004508-38,train,95.000,100.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-38-000100000ms,Cargo/38.wav,Cargo,0,ARIES LEADER,aries leader,Cargo-20171123-004508-38,train,100.000,105.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-38-000105000ms,Cargo/38.wav,Cargo,0,ARIES LEADER,aries leader,Cargo-20171123-004508-38,train,105.000,110.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-38-000110000ms,Cargo/38.wav,Cargo,0,ARIES LEADER,aries leader,Cargo-20171123-004508-38,train,110.000,115.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-38-000115000ms,Cargo/38.wav,Cargo,0,ARIES LEADER,aries leader,Cargo-20171123-004508-38,train,115.000,120.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-38-000120000ms,Cargo/38.wav,Cargo,0,ARIES LEADER,aries leader,Cargo-20171123-004508-38,train,120.000,125.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-38-000125000ms,Cargo/38.wav,Cargo,0,ARIES LEADER,aries leader,Cargo-20171123-004508-38,train,125.000,130.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-38-000130000ms,Cargo/38.wav,Cargo,0,ARIES LEADER,aries leader,Cargo-20171123-004508-38,train,130.000,135.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-38-000135000ms,Cargo/38.wav,Cargo,0,ARIES LEADER,aries leader,Cargo-20171123-004508-38,train,135.000,140.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-38-000140000ms,Cargo/38.wav,Cargo,0,ARIES LEADER,aries leader,Cargo-20171123-004508-38,train,140.000,145.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-38-000145000ms,Cargo/38.wav,Cargo,0,ARIES LEADER,aries leader,Cargo-20171123-004508-38,train,145.000,150.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-38-000150000ms,Cargo/38.wav,Cargo,0,ARIES LEADER,aries leader,Cargo-20171123-004508-38,train,150.000,155.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-38-000155000ms,Cargo/38.wav,Cargo,0,ARIES LEADER,aries leader,Cargo-20171123-004508-38,train,155.000,160.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-38-000160000ms,Cargo/38.wav,Cargo,0,ARIES LEADER,aries leader,Cargo-20171123-004508-38,train,160.000,165.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-38-000165000ms,Cargo/38.wav,Cargo,0,ARIES LEADER,aries leader,Cargo-20171123-004508-38,train,165.000,170.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-38-000170000ms,Cargo/38.wav,Cargo,0,ARIES LEADER,aries leader,Cargo-20171123-004508-38,train,170.000,175.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-38-000175000ms,Cargo/38.wav,Cargo,0,ARIES LEADER,aries leader,Cargo-20171123-004508-38,train,175.000,180.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-38-000180000ms,Cargo/38.wav,Cargo,0,ARIES LEADER,aries leader,Cargo-20171123-004508-38,train,180.000,185.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-38-000185000ms,Cargo/38.wav,Cargo,0,ARIES LEADER,aries leader,Cargo-20171123-004508-38,train,185.000,190.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-38-000190000ms,Cargo/38.wav,Cargo,0,ARIES LEADER,aries leader,Cargo-20171123-004508-38,train,190.000,195.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-41-000000000ms,Cargo/41.wav,Cargo,0,PRINCESS SUPERIOR,princess superior,Cargo-20171124-134001-41,train,0.000,5.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-41-000005000ms,Cargo/41.wav,Cargo,0,PRINCESS SUPERIOR,princess superior,Cargo-20171124-134001-41,train,5.000,10.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-41-000010000ms,Cargo/41.wav,Cargo,0,PRINCESS SUPERIOR,princess superior,Cargo-20171124-134001-41,train,10.000,15.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-41-000015000ms,Cargo/41.wav,Cargo,0,PRINCESS SUPERIOR,princess superior,Cargo-20171124-134001-41,train,15.000,20.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-41-000020000ms,Cargo/41.wav,Cargo,0,PRINCESS SUPERIOR,princess superior,Cargo-20171124-134001-41,train,20.000,25.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-41-000025000ms,Cargo/41.wav,Cargo,0,PRINCESS SUPERIOR,princess superior,Cargo-20171124-134001-41,train,25.000,30.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-41-000030000ms,Cargo/41.wav,Cargo,0,PRINCESS SUPERIOR,princess superior,Cargo-20171124-134001-41,train,30.000,35.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-41-000035000ms,Cargo/41.wav,Cargo,0,PRINCESS SUPERIOR,princess superior,Cargo-20171124-134001-41,train,35.000,40.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-41-000040000ms,Cargo/41.wav,Cargo,0,PRINCESS SUPERIOR,princess superior,Cargo-20171124-134001-41,train,40.000,45.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-41-000045000ms,Cargo/41.wav,Cargo,0,PRINCESS SUPERIOR,princess superior,Cargo-20171124-134001-41,train,45.000,50.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-41-000050000ms,Cargo/41.wav,Cargo,0,PRINCESS SUPERIOR,princess superior,Cargo-20171124-134001-41,train,50.000,55.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-41-000055000ms,Cargo/41.wav,Cargo,0,PRINCESS SUPERIOR,princess superior,Cargo-20171124-134001-41,train,55.000,60.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-41-000060000ms,Cargo/41.wav,Cargo,0,PRINCESS SUPERIOR,princess superior,Cargo-20171124-134001-41,train,60.000,65.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-41-000065000ms,Cargo/41.wav,Cargo,0,PRINCESS SUPERIOR,princess superior,Cargo-20171124-134001-41,train,65.000,70.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-41-000070000ms,Cargo/41.wav,Cargo,0,PRINCESS SUPERIOR,princess superior,Cargo-20171124-134001-41,train,70.000,75.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-41-000075000ms,Cargo/41.wav,Cargo,0,PRINCESS SUPERIOR,princess superior,Cargo-20171124-134001-41,train,75.000,80.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-41-000080000ms,Cargo/41.wav,Cargo,0,PRINCESS SUPERIOR,princess superior,Cargo-20171124-134001-41,train,80.000,85.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-41-000085000ms,Cargo/41.wav,Cargo,0,PRINCESS SUPERIOR,princess superior,Cargo-20171124-134001-41,train,85.000,90.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-41-000090000ms,Cargo/41.wav,Cargo,0,PRINCESS SUPERIOR,princess superior,Cargo-20171124-134001-41,train,90.000,95.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-41-000095000ms,Cargo/41.wav,Cargo,0,PRINCESS SUPERIOR,princess superior,Cargo-20171124-134001-41,train,95.000,100.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-41-000100000ms,Cargo/41.wav,Cargo,0,PRINCESS SUPERIOR,princess superior,Cargo-20171124-134001-41,train,100.000,105.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-41-000105000ms,Cargo/41.wav,Cargo,0,PRINCESS SUPERIOR,princess superior,Cargo-20171124-134001-41,train,105.000,110.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-41-000110000ms,Cargo/41.wav,Cargo,0,PRINCESS SUPERIOR,princess superior,Cargo-20171124-134001-41,train,110.000,115.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-41-000115000ms,Cargo/41.wav,Cargo,0,PRINCESS SUPERIOR,princess superior,Cargo-20171124-134001-41,train,115.000,120.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-41-000120000ms,Cargo/41.wav,Cargo,0,PRINCESS SUPERIOR,princess superior,Cargo-20171124-134001-41,train,120.000,125.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-41-000125000ms,Cargo/41.wav,Cargo,0,PRINCESS SUPERIOR,princess superior,Cargo-20171124-134001-41,train,125.000,130.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-41-000130000ms,Cargo/41.wav,Cargo,0,PRINCESS SUPERIOR,princess superior,Cargo-20171124-134001-41,train,130.000,135.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-41-000135000ms,Cargo/41.wav,Cargo,0,PRINCESS SUPERIOR,princess superior,Cargo-20171124-134001-41,train,135.000,140.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-41-000140000ms,Cargo/41.wav,Cargo,0,PRINCESS SUPERIOR,princess superior,Cargo-20171124-134001-41,train,140.000,145.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-41-000145000ms,Cargo/41.wav,Cargo,0,PRINCESS SUPERIOR,princess superior,Cargo-20171124-134001-41,train,145.000,150.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-41-000150000ms,Cargo/41.wav,Cargo,0,PRINCESS SUPERIOR,princess superior,Cargo-20171124-134001-41,train,150.000,155.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-41-000155000ms,Cargo/41.wav,Cargo,0,PRINCESS SUPERIOR,princess superior,Cargo-20171124-134001-41,train,155.000,160.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-41-000160000ms,Cargo/41.wav,Cargo,0,PRINCESS SUPERIOR,princess superior,Cargo-20171124-134001-41,train,160.000,165.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-41-000165000ms,Cargo/41.wav,Cargo,0,PRINCESS SUPERIOR,princess superior,Cargo-20171124-134001-41,train,165.000,170.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-41-000170000ms,Cargo/41.wav,Cargo,0,PRINCESS SUPERIOR,princess superior,Cargo-20171124-134001-41,train,170.000,175.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-41-000175000ms,Cargo/41.wav,Cargo,0,PRINCESS SUPERIOR,princess superior,Cargo-20171124-134001-41,train,175.000,180.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-44-000000000ms,Cargo/44.wav,Cargo,0,WESTWOOD COLUMBIA,westwood columbia,Cargo-20171125-120743-44,train,0.000,5.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-44-000005000ms,Cargo/44.wav,Cargo,0,WESTWOOD COLUMBIA,westwood columbia,Cargo-20171125-120743-44,train,5.000,10.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-44-000010000ms,Cargo/44.wav,Cargo,0,WESTWOOD COLUMBIA,westwood columbia,Cargo-20171125-120743-44,train,10.000,15.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-44-000015000ms,Cargo/44.wav,Cargo,0,WESTWOOD COLUMBIA,westwood columbia,Cargo-20171125-120743-44,train,15.000,20.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-44-000020000ms,Cargo/44.wav,Cargo,0,WESTWOOD COLUMBIA,westwood columbia,Cargo-20171125-120743-44,train,20.000,25.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-44-000025000ms,Cargo/44.wav,Cargo,0,WESTWOOD COLUMBIA,westwood columbia,Cargo-20171125-120743-44,train,25.000,30.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-44-000030000ms,Cargo/44.wav,Cargo,0,WESTWOOD COLUMBIA,westwood columbia,Cargo-20171125-120743-44,train,30.000,35.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-44-000035000ms,Cargo/44.wav,Cargo,0,WESTWOOD COLUMBIA,westwood columbia,Cargo-20171125-120743-44,train,35.000,40.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-44-000040000ms,Cargo/44.wav,Cargo,0,WESTWOOD COLUMBIA,westwood columbia,Cargo-20171125-120743-44,train,40.000,45.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
